tarih,istasyon,sicaklik_ort_c,bagil_nem_ort_yuzde,yagis_toplam_mm,basinc_ort_hpa,ruzgar_u_ort_ms,ruzgar_v_ort_ms,ruzgar_hizi_ort_ms,saat_sayisi
2024-01-10,trafik,10.78127,76.08138,3.828129032626748,980.03766,0.6060168,-1.835895,1.9782047,24
2024-01-11,trafik,10.655243,63.832943,0.02471497282385826,982.22284,0.8972111,-1.2463868,1.9696056,24
2024-01-12,trafik,9.230072,74.420944,0.6532669067382812,978.1154,0.36840692,-1.0382087,1.4010941,24
2024-01-13,trafik,7.770355,54.751514,0.0,978.0615,1.3637136,-3.2096665,3.5288696,24
2024-01-14,trafik,7.894348,59.118652,0.14813244342803955,981.8896,0.34696516,-1.1840935,1.9045647,24
2024-01-15,trafik,8.204488,81.235344,1.3804882764816284,985.39404,0.071591735,-0.20094554,1.2565738,24
2024-01-16,trafik,11.176015,93.21972,11.210739612579346,982.9304,-0.03542034,0.9598186,1.4716474,24
2024-01-17,trafik,11.613678,83.069244,4.642444895580411,985.6893,0.6040594,-0.6771584,1.3924142,24
2024-01-18,trafik,10.869487,91.06316,5.451613571494818,988.6386,0.010998408,-0.03613214,1.2231083,24
2024-01-19,trafik,12.87735,90.722206,6.201386451721191,986.14966,-0.21542652,0.7613945,1.3340864,24
2024-01-20,trafik,12.355021,96.0982,6.849050521850586,986.7757,-0.65938336,0.099129796,1.0663557,24
2024-01-21,trafik,11.996806,94.485535,26.40935778617859,984.7869,-0.7087922,-0.31598237,1.5501548,24
2024-01-22,trafik,10.441426,62.55789,0.5883299163542688,985.142,1.6113886,-3.6198235,3.9997962,24
2024-01-23,trafik,10.157745,58.554607,0.0008512055273968144,984.7901,0.9339166,-1.9753596,2.3301804,24
2024-01-24,trafik,9.262044,62.04802,0.0002086162567138672,984.9793,1.068178,-1.5641569,2.033912,24
2024-01-25,trafik,8.704091,66.32893,0.0038325788409565575,984.3433,0.57771367,-0.7856083,1.4983786,24
2024-01-26,trafik,9.238251,57.510494,2.9131770597814466,981.9996,1.7694575,-3.1479218,3.6398008,24
2024-01-27,trafik,8.762279,49.877346,0.00032782554626464844,985.99335,1.3599879,-2.78621,3.1936913,24
2024-01-28,trafik,7.81015,52.99364,0.14114678197074682,987.6919,0.8469251,-2.793209,2.9954221,24
2024-01-29,trafik,6.860006,45.433414,0.04065930988872424,988.67426,1.3409306,-3.6927145,4.0484724,24
2024-01-30,trafik,7.227773,50.834656,1.4608769633923657,986.24976,1.4861393,-3.5355809,3.9833038,24
2024-01-31,trafik,8.200389,55.113056,0.4134207993047312,987.413,0.9368267,-2.6701775,2.9599142,24
2024-02-01,trafik,9.311046,59.63098,0.0017317988749709912,987.7022,0.8601198,-1.2989175,2.019032,24
2024-02-02,trafik,8.524709,71.34052,0.01575350688653998,985.27264,0.49610874,-0.66087335,1.6615101,24
2024-02-03,trafik,8.402242,74.15928,0.6813718391640577,986.6569,0.3540999,-1.0117506,1.4149971,24
2024-02-04,trafik,8.061931,75.775734,0.045612454414367676,987.9311,0.27419493,-0.3952287,1.5858793,24
2024-02-05,trafik,10.091115,64.59263,0.003772973286686465,988.1237,1.477713,-1.6925831,2.430094,24
2024-02-06,trafik,11.535756,69.15185,0.0008553266184208042,990.7546,0.77434605,-0.31942645,1.5898385,24
2024-02-07,trafik,9.616313,85.69866,3.3361255191266537,990.65094,-0.059762318,0.1481477,1.5185534,24
2024-02-08,trafik,11.5884905,91.835175,11.153912171721458,987.93555,-0.8454316,1.0808454,1.4342445,24
2024-02-09,trafik,10.455322,94.393616,16.9398607686162,985.0552,-0.44409943,-0.23053288,0.82336956,24
2024-02-10,trafik,9.785278,84.09715,0.2903282584156841,988.26556,-0.06308937,-0.15625656,1.4949636,24
2024-02-11,trafik,10.796336,87.89172,1.4742016792297363,990.7653,-0.69429773,0.109312296,1.2839371,24
2024-02-12,trafik,12.457784,89.57609,16.994807869195938,985.552,-1.3874143,2.1425023,2.5992851,24
2024-02-13,trafik,11.352264,95.04972,49.28526654839516,978.0783,-0.7090664,0.8068297,2.078872,24
2024-02-14,trafik,9.647522,85.88263,8.736914023756981,975.0451,0.309599,-2.2588837,2.319896,24
2024-02-15,trafik,9.479797,84.455894,4.191250540316105,978.58075,0.23575692,-1.3316377,1.7373981,24
2024-02-16,trafik,11.295634,73.605446,0.04419684410095215,981.40643,0.86861753,-0.55157155,1.6452755,24
2024-02-17,trafik,11.302501,70.16944,0.12878775305580348,985.4046,0.8149732,-0.6690912,1.689804,24
2024-02-18,trafik,11.181885,62.85497,0.0,987.75195,1.031356,-2.009854,2.3392394,24
2024-02-19,trafik,11.059509,56.56949,0.0017232223399332725,986.85944,1.005289,-1.5930232,2.2208688,24
2024-02-20,trafik,9.628306,69.47751,0.23277041327673942,987.45795,0.28131357,-0.38941833,1.6086941,24
2024-02-21,trafik,9.598378,79.01607,0.8357507031178102,988.8633,0.06328201,-0.28285602,1.5370432,24
2024-02-22,trafik,10.204762,78.63694,0.24439692788291723,988.8615,0.12543361,-0.32449242,1.2959198,24
2024-02-23,trafik,10.833058,74.58733,0.008457898729830049,988.88727,0.5109997,-0.23745425,1.4300323,24
2024-02-24,trafik,11.813263,73.017746,0.2301195281688706,989.39136,0.92120236,-0.34884867,1.4451648,24
2024-02-25,trafik,12.780772,69.87838,0.0008675618801134988,987.5747,0.8514528,-0.2521228,1.8125376,24
2024-02-26,trafik,10.21814,90.26479,8.060638792471764,983.48834,0.4120407,-0.5337275,1.0084358,24
2024-02-27,trafik,12.207225,75.93518,0.2330094575881958,985.2483,0.40809682,-0.22280121,1.389386,24
2024-02-28,trafik,12.069519,76.1872,0.0,990.31226,0.24926181,-0.018388748,1.2231795,24
2024-02-29,trafik,12.478851,74.38134,0.0,991.09937,0.53782654,-0.08828481,1.652078,24
2024-03-01,trafik,11.419169,64.81044,0.000852346317969932,986.584,0.45940208,0.039215088,1.6603986,24
2024-03-02,trafik,11.724233,66.96497,2.137863729046785,981.2903,0.21202342,-0.035404563,1.654479,24
2024-03-03,trafik,11.778035,75.93573,0.0342807197739603,981.2946,0.5828813,-0.25907466,1.605197,24
2024-03-04,trafik,11.770762,76.4271,0.34396053342788946,982.97943,0.13032658,-0.1365668,1.4309121,24
2024-03-05,trafik,11.513153,92.29844,19.175540655851364,981.0681,-0.4946308,1.3560576,2.2043207,24
2024-03-06,trafik,11.882324,74.20823,5.57653745636344,979.1765,0.68768376,-0.7896492,1.3647647,24
2024-03-07,trafik,11.879537,62.989277,0.018286704289494082,982.9451,0.9017512,-0.58931744,1.9238148,24
2024-03-08,trafik,9.87853,85.336174,9.463789872825146,982.8965,0.17191951,-0.63186437,1.4795915,24
2024-03-09,trafik,10.4470415,64.420746,0.0007897615432739258,982.99603,0.80892056,-1.8198019,2.1544282,24
2024-03-10,trafik,11.632365,50.082554,0.0008523463748133508,985.1186,0.96958035,-1.795056,2.4246945,24
2024-03-11,trafik,10.687907,66.52799,0.0010311603091395227,990.5877,0.21322735,0.06472846,1.6909086,24
2024-03-12,trafik,10.5026655,81.2317,0.17401627201252268,989.15265,-0.22762425,0.48330057,1.7015322,24
2024-03-13,trafik,11.353516,83.84387,6.182953715324402,983.1679,-0.35922655,0.41519737,1.5003217,24
2024-03-14,trafik,10.430298,79.64254,3.0377835500985384,982.18976,0.7584179,-0.25984737,1.6854358,24
2024-03-15,trafik,11.886556,72.4802,0.8789651328697801,982.5616,0.57377476,-0.2385391,1.3508631,24
2024-03-16,trafik,11.546489,71.65654,0.12037588749080896,984.8129,0.32904193,-0.43457922,1.5740029,24
2024-03-17,trafik,10.873057,73.08086,0.09086728096008301,984.09515,0.32613435,-0.48909435,1.5099074,24
2024-03-18,trafik,12.316142,67.14556,0.4172869157628156,978.14764,1.1400751,-1.1989237,1.9868039,24
2024-03-19,trafik,13.851573,56.425396,0.003430246579227969,976.3859,1.3416857,-0.88094455,2.2886584,24
2024-03-20,trafik,12.992116,71.26692,3.947016830352368,978.8889,-0.24316211,-0.07616786,1.4021746,24
2024-03-21,trafik,11.942352,59.356922,0.9652554872445762,980.7736,1.0340514,-2.6686585,2.9480264,24
2024-03-22,trafik,10.802562,46.078724,0.043320655095158145,980.6092,1.1708502,-2.4937286,2.8009481,24
2024-03-23,trafik,10.911041,48.955734,0.000852346317969932,982.1036,0.49561247,-1.4207357,2.3035111,24
2024-03-24,trafik,11.377522,65.33696,0.000852346317969932,979.98193,0.25917926,0.025915623,1.4544405,24
2024-03-25,trafik,11.513865,79.149445,1.2155575677752495,978.0798,-0.38500214,0.0951856,1.5631137,24
2024-03-26,trafik,14.937836,72.24827,0.6185621023178101,981.1264,0.057210922,-0.53801566,1.6317064,24
2024-03-27,trafik,14.720662,80.83203,1.1696219444274902,985.75543,-0.74587756,0.27390966,1.4442557,24
2024-03-28,trafik,14.1922,73.36028,0.04630093462765217,986.3038,0.4923261,-0.14937949,1.6476952,24
2024-03-29,trafik,18.202026,61.654037,0.20259618759155273,985.04565,1.103891,-0.3686246,1.4212865,24
2024-03-30,trafik,18.929413,57.020153,0.000852346317969932,987.1028,0.9880149,-0.21925895,1.7472512,24
2024-03-31,trafik,18.418518,62.042175,0.0017074116840376519,989.25116,0.9342893,-0.16983922,1.8358732,24
2024-04-01,trafik,19.355967,62.11113,0.0,987.2188,1.0632044,-0.24105175,1.8343652,24
2024-04-02,trafik,19.790781,60.01885,0.0021412958517430525,983.6094,1.0454718,-0.082763314,1.9183058,24
2024-04-03,trafik,18.731394,63.361298,0.0,981.76605,0.671325,0.048860986,1.8548406,24
2024-04-04,trafik,16.39274,76.09402,0.26115126092918217,982.0198,-0.14825797,0.111353554,1.7625071,24
2024-04-05,trafik,18.04602,63.57475,0.05449652690003859,982.6403,0.785621,-0.70342493,1.3159341,24
2024-04-06,trafik,17.670206,48.287907,0.018092989193974063,982.4156,1.0932611,-2.4196603,2.9177055,24
2024-04-07,trafik,17.694712,42.429146,0.0012874594972345221,978.44794,1.3322226,-2.1263525,2.7413924,24
2024-04-08,trafik,16.899515,43.228374,0.18591284725744117,978.5914,0.96440697,-2.4132254,2.779391,24
2024-04-09,trafik,15.983052,60.827137,0.8423770777881145,979.2769,1.0554129,-0.99428266,1.7844259,24
2024-04-10,trafik,16.673075,70.35908,0.03400474088266492,979.72296,0.22707622,0.11143943,1.5011891,24
2024-04-11,trafik,18.139994,71.63253,0.04291534423828125,983.4089,0.39058176,0.03350194,1.4772238,24
2024-04-12,trafik,18.337341,71.47477,0.002115964889526367,984.77246,0.5323054,0.007978797,1.7090224,24
2024-04-13,trafik,20.151184,58.968185,0.03620386269176379,983.875,1.1079617,-1.7655945,2.3047707,24
2024-04-14,trafik,20.390411,47.065662,0.0008583068620282575,983.0405,1.0332832,-2.5542004,3.055692,24
2024-04-15,trafik,21.509867,37.029545,0.0008642672355563263,984.7334,1.1279932,-1.5067296,2.2877438,24
2024-04-16,trafik,19.679901,51.133938,0.00042915337417070987,984.2264,-0.0072956085,0.3684528,1.6595703,24
2024-04-17,trafik,18.831717,54.027447,0.018940992958960123,978.75726,-0.29026413,0.7474721,1.8245031,24
2024-04-18,trafik,17.853262,74.2525,2.707451581954956,975.7266,-1.0501376,0.45119986,1.7846802,24
2024-04-19,trafik,16.078745,83.33908,4.371929215267301,979.37964,-0.95878285,0.41206935,1.7919894,24
2024-04-20,trafik,15.29012,85.0691,14.298766618594527,975.95074,-1.7989362,2.5243785,3.4129336,24
2024-04-21,trafik,15.257762,77.659874,0.6484836339950562,982.0466,-0.6397457,0.10012802,1.7349504,24
2024-04-22,trafik,16.899221,73.5879,0.28418004512786865,987.0166,-0.42883682,0.33077383,1.2916162,24
2024-04-23,trafik,18.37001,67.75553,0.002554816092015244,986.67816,0.5022151,0.07755029,1.5919465,24
2024-04-24,trafik,21.225687,52.422424,0.0017306650761383935,980.6282,0.47783342,0.65011775,1.9539691,24
2024-04-25,trafik,22.037445,54.86743,0.10975003544899664,975.8777,-0.017019987,0.9043246,1.7180442,24
2024-04-26,trafik,20.714071,61.79774,0.0023096799850463867,976.8724,0.20439816,-0.17546566,1.4462844,24
2024-04-27,trafik,20.357666,56.51363,0.0013083218846077216,978.9207,0.50598806,0.0012420813,1.9260244,24
2024-04-28,trafik,21.738556,53.666393,0.002556816355081537,979.9775,0.3930842,0.21339862,1.9220585,24
2024-04-29,trafik,21.91977,55.883255,0.016853212684964092,980.23145,0.56866074,-0.052524567,1.9519764,24
2024-04-30,trafik,21.830973,58.6562,0.3257145126553951,979.5987,0.78836507,-0.3362781,1.8419226,24
2024-05-01,trafik,21.432007,67.01421,2.7456313837319613,977.9548,0.6177292,-0.1889615,1.505144,24
2024-05-02,trafik,20.646627,68.85702,0.8621990564279258,975.6032,0.4468759,0.44700322,1.5345726,24
2024-05-03,trafik,20.42159,60.219784,0.020205974578857422,974.5019,0.96577454,-0.0638001,1.8873242,24
2024-05-04,trafik,17.976389,59.928894,2.3883103858679533,973.03345,0.24049123,-0.21844284,1.9887589,24
2024-05-05,trafik,16.838888,57.265873,1.1750997509807348,974.8951,0.7286574,-2.082143,2.4437077,24
2024-05-06,trafik,18.872192,40.088093,0.0,978.94775,1.2001019,-2.0838091,2.5620308,24
2024-05-07,trafik,18.75296,49.754486,0.0008702277796146518,981.49176,0.44286284,0.18920135,1.6943129,24
2024-05-08,trafik,18.358072,60.12717,0.0008583068620282575,984.07684,-0.05924924,0.53407884,1.6399561,24
2024-05-09,trafik,18.447458,61.027782,0.05928277880684618,981.88885,0.010103226,0.36456707,1.6328512,24
2024-05-10,trafik,20.03251,51.484344,0.3690540906973183,975.9766,0.08607801,0.5633328,2.267966,24
2024-05-11,trafik,16.682749,88.45756,18.134117068257183,975.70703,-0.82110786,0.64287215,1.3569608,24
2024-05-12,trafik,16.957764,79.214905,10.314881801605225,977.70514,0.6062915,-0.35208097,1.4262453,24
2024-05-13,trafik,18.937094,59.47322,0.029923354304628447,978.09894,1.3913288,-1.6968952,2.4337406,24
2024-05-14,trafik,18.231445,58.23434,0.024781213141977787,979.69196,0.20379639,-1.1420518,2.2631438,24
2024-05-15,trafik,17.90853,69.35243,0.5919744726270437,982.3586,-0.008661906,0.48179424,1.5314835,24
2024-05-16,trafik,18.93637,68.895645,0.10453670256538317,985.9294,0.124923706,0.5153466,1.5189177,24
2024-05-17,trafik,19.89564,74.89445,0.20947902521584183,986.22955,0.1462326,0.50477713,1.4386164,24
2024-05-18,trafik,22.145782,70.03246,0.4727989435195923,983.43097,0.14065742,0.5426561,1.4498376,24
2024-05-19,trafik,22.293344,68.61945,4.194232809823006,980.6955,0.8049628,0.1535304,1.58542,24
2024-05-20,trafik,22.785349,70.949684,1.271963119506836,977.7963,0.7020404,0.23524518,1.5505387,24
2024-05-21,trafik,25.41979,57.234066,0.001704346686892677,978.956,1.1175894,-0.34749225,1.6246649,24
2024-05-22,trafik,24.264029,62.05739,0.7623672718182206,980.0441,0.83757526,0.32957724,1.6144618,24
2024-05-23,trafik,22.144602,72.24607,1.3480782508850098,976.9702,-0.36255774,0.21292007,2.060352,24
2024-05-24,trafik,21.159628,52.81725,0.00813906081020832,976.8051,1.7085215,-3.548375,3.9779882,24
2024-05-25,trafik,22.897165,46.243618,0.0,977.25146,1.0847639,-1.7257881,2.373581,24
2024-05-26,trafik,20.778463,62.055958,1.4647841453552246,978.587,-0.17559369,0.5333093,1.830289,24
2024-05-27,trafik,21.140879,63.90706,0.6695449119433761,978.41327,0.36300468,0.14407639,1.4923466,24
2024-05-28,trafik,22.039042,57.623154,2.7754735783673823,978.47284,-0.0919706,0.28914008,1.2785474,24
2024-05-29,trafik,20.482412,68.283134,2.1815896034240723,980.17816,0.16360092,0.6365814,1.4259229,24
2024-05-30,trafik,19.163431,79.66391,5.615514237433672,980.5415,0.072247826,0.6460854,1.378477,24
2024-05-31,trafik,20.731516,72.52366,3.6215484142303467,983.62646,0.16437085,0.6727454,1.3532623,24
2024-06-01,trafik,22.708395,64.576805,0.0008583068620282575,986.238,0.31246758,0.5058581,1.5307264,24
2024-06-02,trafik,25.987183,57.160645,0.0,983.6384,0.8176441,0.2644647,1.5105867,24
2024-06-03,trafik,29.079865,44.966038,0.0017195934560731985,980.4438,1.0738214,-0.4708945,1.7103001,24
2024-06-04,trafik,29.42048,44.959442,0.8605986831753398,978.5996,1.4730221,-0.36705717,1.9795532,24
2024-06-05,trafik,30.7246,38.211227,0.3495514392852783,978.36865,2.0474665,-1.7887592,3.0898378,24
2024-06-06,trafik,31.875814,33.06326,0.7930845022201538,978.78107,1.9682792,-1.9839007,2.931715,24
2024-06-07,trafik,30.276672,36.935017,2.4212956777773798,978.8218,1.9805762,-1.611002,2.6975853,24
2024-06-08,trafik,28.367472,41.801353,0.2891719341278076,974.8357,1.601923,-0.67604256,2.2919033,24
2024-06-09,trafik,28.326172,46.458202,0.0,974.51855,0.97439957,-1.3775355,2.045204,24
2024-06-10,trafik,28.781586,41.59701,0.000852346317969932,977.32935,0.90816754,-0.24918027,1.7997838,24
2024-06-11,trafik,29.076853,46.061207,0.0008523463748133508,978.36127,0.8280284,0.029275099,1.566367,24
2024-06-12,trafik,30.327658,47.46642,0.0017132691141341638,979.5726,0.7623482,0.16232264,1.6164542,24
2024-06-13,trafik,32.752502,36.385517,0.04501938747125678,980.39056,1.9251041,-0.9756076,2.257875,24
2024-06-14,trafik,32.82308,33.048573,0.6566309712070506,978.22314,1.3586477,-0.020082077,2.088373,24
2024-06-15,trafik,30.480032,39.812717,0.0012785349099431187,973.01996,0.8049285,-0.7074502,1.6267172,24
2024-06-16,trafik,27.71811,50.56229,0.0017106531231547706,974.7508,0.20726204,0.31130275,1.7168379,24
2024-06-17,trafik,27.434174,59.108044,0.0004351138613856165,977.8267,0.13421385,0.8143018,1.6681081,24
2024-06-18,trafik,28.612122,58.165665,0.001702981137441384,978.5776,0.2414139,0.6829745,1.4927926,24
2024-06-19,trafik,30.194864,46.924175,0.0,977.58246,0.53401756,0.4067084,1.7647344,24
2024-06-20,trafik,30.355865,49.760128,0.0,976.59906,0.20929718,0.6756694,1.4799672,24
2024-06-21,trafik,30.411062,47.364822,0.10779499706359275,974.83417,0.28602389,-0.087999344,1.7608968,24
2024-06-22,trafik,30.046753,46.229767,0.001715674443403259,972.05475,0.25253412,-0.35822788,1.9190873,24
2024-06-23,trafik,30.302969,49.399883,3.6470737541094422e-06,971.4849,0.31959724,0.39974642,1.59086,24
2024-06-24,trafik,28.889822,56.702896,0.10978579666698352,974.0433,0.12373225,0.6819997,1.6316861,24
2024-06-25,trafik,29.049753,62.15359,0.16069412231445312,974.7412,0.1867326,0.7543275,1.5285975,24
2024-06-26,trafik,31.507132,47.68694,0.11867880675708875,973.7343,0.77196056,-0.49129593,1.9406844,24
2024-06-27,trafik,30.420877,52.004826,0.3108382225036621,974.2945,0.24480629,0.38565764,1.7656885,24
2024-06-28,trafik,28.836914,60.549072,1.5890862559899688,972.38184,0.10074171,0.5071843,1.7257644,24
2024-06-29,trafik,28.873697,51.806477,0.7856790907680988,970.4554,0.54401016,-1.3764492,1.9946109,24
2024-06-30,trafik,30.682129,30.361862,0.0012891123333247378,973.5076,1.3527546,-3.2535803,3.6638784,24
2024-07-01,trafik,30.301565,32.149326,1.979060471057892e-06,973.7683,1.0734419,-1.8640159,2.3757393,24
2024-07-02,trafik,30.554708,34.895412,0.000852346317969932,971.6257,0.7173042,-0.027673205,1.8973964,24
2024-07-03,trafik,27.498728,59.335155,0.4202723503112793,971.1521,-0.84514236,1.0284634,2.0622206,24
2024-07-04,trafik,24.168264,83.858574,8.887369185686111,973.8151,-1.6381149,0.9465415,2.2816703,24
2024-07-05,trafik,24.862753,68.625374,5.520783131942153,975.8283,0.0058689117,-0.03827536,1.531919,24
2024-07-06,trafik,29.356607,42.754673,0.0021571058823610656,974.89935,1.3949922,-2.74897,3.2153132,24
2024-07-07,trafik,31.696136,36.112637,0.0,973.5706,1.7414552,-2.6093924,3.2685585,24
2024-07-08,trafik,32.779682,36.958294,0.0,972.559,1.16406,-2.097927,2.622479,24
2024-07-09,trafik,32.193615,42.52254,0.031584501243742125,972.6059,0.7173748,-0.7432955,1.9750813,24
2024-07-10,trafik,30.36381,53.495853,1.9264817237854004,974.6133,0.6455924,0.009530823,1.7163564,24
2024-07-11,trafik,28.865866,59.473923,0.9453475358895957,976.55914,0.37558964,0.4365158,1.7065667,24
2024-07-12,trafik,28.594574,59.324432,1.1033803457394242,975.7986,0.08155378,0.6007781,1.5269156,24
2024-07-13,trafik,28.412832,58.031147,1.4901161193847656e-05,973.4931,0.0020866394,0.56628966,1.6360626,24
2024-07-14,trafik,30.089193,53.654613,0.038617843529209495,971.97833,0.88952,-0.36540973,1.5028003,24
2024-07-15,trafik,31.133383,48.083466,0.0,971.6839,0.69387245,-0.48772764,1.8954725,24
2024-07-16,trafik,30.024466,54.090466,0.3958523272444836,973.4097,0.64076996,0.3863752,1.6331955,24
2024-07-17,trafik,30.42045,54.428745,0.0,974.8549,0.49438158,0.3785886,1.7637916,24
2024-07-18,trafik,31.446604,49.145813,0.000852346317969932,974.74774,0.6553898,-0.18473606,1.4939494,24
2024-07-19,trafik,33.322002,37.322727,0.006997584932832979,972.75214,1.0316893,-1.9638386,2.5119941,24
2024-07-20,trafik,33.986378,28.604034,0.0008595657732257678,971.62573,1.1104666,-1.7945682,2.3762414,24
2024-07-21,trafik,32.948742,31.71905,0.002580881073299679,972.94354,0.5866286,0.06497554,1.8846315,24
2024-07-22,trafik,31.898966,45.28465,0.000852346317969932,973.3415,0.35889563,0.21304794,1.7433038,24
2024-07-23,trafik,30.812449,57.58554,0.30390918254852295,973.60126,0.1565876,0.53188354,1.5917634,24
2024-07-24,trafik,30.133331,66.40415,0.47113298205658793,970.8994,-0.0050296783,0.64466155,1.5092863,24
2024-07-25,trafik,27.980356,79.707375,8.901399560272694,969.27167,-0.14985211,0.70119435,1.2610534,24
2024-07-26,trafik,29.006805,63.271484,0.07322430610656738,970.24054,1.0399214,-1.084256,1.585432,24
2024-07-27,trafik,30.102823,36.789845,0.0,976.2609,1.1550198,-3.9398048,4.1789055,24
2024-07-28,trafik,30.880117,36.2727,0.0008583068620282575,978.93805,1.0745462,-2.529873,2.8415651,24
2024-07-29,trafik,32.001637,37.51103,0.0021427867977763526,974.5472,0.99803096,-0.9904819,1.8657117,24
2024-07-30,trafik,31.598562,41.517323,0.0008523463748133508,970.72217,0.8643926,-1.045448,1.4976015,24
2024-07-31,trafik,31.66799,34.89206,0.000852346317969932,973.34503,0.55103046,-1.2501144,2.118325,24
2024-08-01,trafik,31.359406,41.35098,0.0021312280296115205,974.28876,0.51436234,0.037512463,1.7672739,24
2024-08-02,trafik,30.75292,48.00522,0.000852346317969932,973.43286,0.3082428,0.49752107,1.5804052,24
2024-08-03,trafik,29.59849,52.302616,0.0030890641937730834,972.53345,-0.23346329,0.623321,1.4826837,24
2024-08-04,trafik,28.772879,62.74774,0.02059340476989746,973.6572,-0.13491885,0.7782987,1.4747702,24
2024-08-05,trafik,29.068277,61.205856,0.0966191291809082,973.7608,0.105885826,0.54062563,1.6523412,24
2024-08-06,trafik,29.146729,61.611492,0.030502676963806152,973.5739,-0.040260952,0.58336765,1.5101181,24
2024-08-07,trafik,29.28707,61.549145,0.0,973.95526,0.054623287,0.5421276,1.5544734,24
2024-08-08,trafik,29.106232,66.45841,0.0,975.4129,-0.16461118,0.85165113,1.5972725,24
2024-08-09,trafik,28.926249,67.344666,0.0,976.1597,-0.27636656,0.94512606,1.5058261,24
2024-08-10,trafik,28.384604,72.27899,0.5140155553817749,976.67206,-0.052152593,0.80653113,1.3504659,24
2024-08-11,trafik,30.836853,52.180775,0.0008583068620282575,975.9131,0.56555253,-0.6683313,1.715653,24
2024-08-12,trafik,32.396038,31.379232,0.0008583068620282575,975.37573,0.94767827,-2.4266949,2.7110403,24
2024-08-13,trafik,32.304913,28.49012,0.0,975.48785,0.6822605,-0.55930877,1.9941937,24
2024-08-14,trafik,30.992086,40.456165,0.0,975.9873,0.33548927,0.1766392,1.7253104,24
2024-08-15,trafik,31.67981,38.147392,0.0,975.6995,0.55846214,-0.18403018,1.791193,24
2024-08-16,trafik,32.51776,29.297783,0.0008583068620282575,974.2646,0.95806503,-2.4651005,2.9341714,24
2024-08-17,trafik,32.467518,23.5121,0.0,972.5979,1.0621961,-2.197314,2.5637157,24
2024-08-18,trafik,29.527884,36.28452,0.0008583068620282575,973.9316,0.010777791,0.18887584,1.9655524,24
2024-08-19,trafik,28.470377,47.351574,0.0,976.63824,-0.1777757,0.4687853,1.6467901,24
2024-08-20,trafik,28.79011,53.79132,0.024413428036496043,976.84564,0.15033937,0.5020862,1.6725143,24
2024-08-21,trafik,28.07193,62.656418,6.348273018375039e-07,973.7681,-0.502047,0.5894863,1.960327,24
2024-08-22,trafik,26.329416,65.83125,0.0012841310308431275,973.70215,-0.71320343,0.19315453,1.6931401,24
2024-08-23,trafik,27.201416,67.26237,0.0017153206499642693,976.73224,-0.32294717,0.60186285,1.4371732,24
2024-08-24,trafik,30.136719,52.25267,0.206679105758667,976.5767,0.6341451,-0.6040575,1.6229292,24
2024-08-25,trafik,28.836823,54.41595,1.946809934452176,974.86725,1.014665,-0.3449528,1.7158298,24
2024-08-26,trafik,27.78888,61.877247,0.13944506645202637,975.9511,-0.1748066,0.6554859,1.772222,24
2024-08-27,trafik,26.980042,68.7788,3.825366497039795,977.57184,-0.0768528,0.5802873,1.513615,24
2024-08-28,trafik,26.747793,65.029915,0.11422634270275012,979.007,0.29035568,0.30732188,1.3481122,24
2024-08-29,trafik,26.898905,64.40342,0.5776166799478233,978.0488,0.5582288,0.22146606,1.2960477,24
2024-08-30,trafik,27.226389,60.521633,1.0331720113754272,977.00195,0.896045,-0.0303332,1.5025463,24
2024-08-31,trafik,26.769735,62.895756,2.1954060066491365,976.45734,0.5244484,0.36354962,1.74647,24
2024-09-01,trafik,24.96984,69.100136,3.4749836195260286,976.21893,-0.029532114,0.28468832,1.5639998,24
2024-09-02,trafik,23.489706,77.70773,4.5377700589597225,980.1411,-0.30524826,0.25520134,1.1377782,24
2024-09-03,trafik,25.31188,73.15528,1.4489172026515007,980.90704,0.14261436,0.18440466,1.0131669,24
2024-09-04,trafik,26.668884,67.11498,1.5700191725045443,978.1066,1.0683821,-0.004108747,1.5463291,24
2024-09-05,trafik,27.305115,63.023533,0.059470534324645996,976.771,0.9975157,-0.17392452,1.6082712,24
2024-09-06,trafik,28.998413,54.272,0.0,977.09644,0.925951,-0.7005132,1.6394876,24
2024-09-07,trafik,28.935629,46.15096,0.0008642673492431641,977.7004,1.3149964,-0.7233753,2.0047092,24
2024-09-08,trafik,27.115763,52.299282,0.5567930172674096,976.9351,0.32139954,-0.21155083,1.6541386,24
2024-09-09,trafik,25.92518,69.223465,0.16541477816645056,977.9624,-0.32047144,0.5008961,1.3984462,24
2024-09-10,trafik,24.723978,79.48554,2.4481685395585373,977.2039,-0.9842057,1.0285577,1.6998094,24
2024-09-11,trafik,23.097992,84.34776,10.115253739058971,978.6099,-0.84300804,0.7813154,1.5125533,24
2024-09-12,trafik,24.301096,77.2991,1.4810323482379317,980.53436,-0.15285683,-0.042630475,1.3555325,24
2024-09-13,trafik,24.86434,69.29464,0.0764156284276396,978.36334,0.17939758,0.3973918,1.5839175,24
2024-09-14,trafik,25.99121,61.768047,0.0,976.06616,0.72939616,-0.101087295,1.6791168,24
2024-09-15,trafik,24.78952,68.89625,0.1557095537236819,973.8804,-0.08346748,0.288111,1.4968413,24
2024-09-16,trafik,23.586782,60.418396,0.19486428936943412,974.8887,0.21855418,-0.24823768,1.829464,24
2024-09-17,trafik,23.629751,63.899536,0.0,979.4782,-0.11896896,0.15674539,1.290063,24
